ID,score
5518,82.22846
5519,59.84255
5520,79.31196
5521,45.12579
5522,79.95156
5523,51.87744
5524,62.397903
5525,56.00173
5526,74.87735
5527,49.84712
5528,60.513664
5529,50.361095
5530,68.97403
5531,63.923218
5532,56.22806
5533,61.629578
5534,71.47012
5535,67.41408
5536,68.88723
5537,44.075256
5538,48.39992
5539,78.53104
5540,52.733295
5541,75.06764
5542,65.79817
5543,63.389565
5544,80.90838
5545,66.6339
5546,49.134888
5547,56.422657
5548,71.33394
5549,68.22657
5550,91.99491
5551,68.08846
5552,43.84451
5553,79.3556
5554,57.805157
5555,47.967907
5556,74.78613
5557,52.730827
5558,81.98557
5559,60.72749
5560,53.468475
5561,59.523277
5562,50.542767
5563,59.2558
5564,66.6879
5565,55.070786
5566,55.160854
5567,49.483414
5568,62.97892
5569,53.08914
5570,96.249695
5571,61.892788
5572,82.73679
5573,41.39601
5574,76.56198
5575,77.22277
5576,66.982315
5577,54.25548
5578,52.68012
5579,78.94157
5580,59.72194
5581,58.874886
5582,58.193604
5583,63.467384
5584,78.3258
5585,67.2285
5586,75.2255
5587,87.54853
5588,62.583233
5589,84.80223
5590,50.524097
5591,83.059906
5592,67.876144
5593,70.67729
5594,69.956985
5595,55.814594
5596,71.96586
5597,75.420784
5598,61.01077
5599,64.572876
5600,92.524925
5601,85.6467
5602,40.61097
5603,55.192875
5604,48.75059
5605,64.69408
5606,56.511192
5607,69.424324
5608,49.47957
5609,57.17084
5610,71.22493
5611,66.59184
5612,52.967625
5613,41.884495
5614,52.85954
5615,71.95891
5616,72.80576
5617,67.20454
5618,73.25108
5619,70.96119
5620,79.97921
5621,73.740715
5622,50.560345
5623,56.337914
5624,66.80639
5625,82.51609
5626,61.473434
5627,50.994484
5628,55.74308
5629,52.523773
5630,75.1483
5631,85.72964
5632,66.30534
5633,53.026413
5634,74.77863
5635,54.85178
5636,79.82825
5637,72.18861
5638,63.758266
5639,50.11907
5640,85.1109
5641,77.37176
5642,78.05834
5643,60.26135
5644,60.199852
5645,68.465294
5646,74.86458
5647,64.64712
5648,47.434856
5649,65.2361
5650,67.066
5651,71.83404
5652,62.824165
5653,51.85835
5654,60.01319
5655,58.346043
5656,73.41012
5657,53.45356
5658,50.980846
5659,67.51291
5660,87.015205
5661,47.189983
5662,80.53982
5663,53.73802
5664,90.2133
5665,85.17202
5666,73.47698
5667,60.341454
5668,73.26781
5669,60.14972
5670,69.35466
5671,72.645515
5672,86.67044
5673,66.603874
5674,39.04318
5675,74.21756
5676,78.3687
5677,63.118397
5678,64.862305
5679,67.98824
5680,71.37615
5681,41.320347
5682,74.30024
5683,67.81676
5684,78.48271
5685,59.74926
5686,60.996223
5687,101.72443
5688,69.445045
5689,57.883858
5690,63.316235
5691,50.228527
5692,76.36514
5693,78.038956
5694,59.66201
5695,82.24341
5696,63.1278
5697,65.49399
5698,68.710915
5699,75.269615
5700,78.24293
5701,57.242165
5702,62.178837
5703,70.64709
5704,47.281185
5705,84.83742
5706,75.01598
5707,57.758636
5708,62.043224
5709,76.78643
5710,58.58611
5711,78.73596
5712,69.53378
5713,59.010586
5714,60.041313
5715,59.72441
5716,61.67234
5717,67.163155
5718,51.163876
5719,52.922775
5720,45.448963
5721,71.49944
5722,58.282684
5723,69.829926
5724,31.125925
5725,62.477978
5726,66.96967
5727,67.88201
5728,45.64037
5729,76.518745
5730,54.16591
5731,53.43309
5732,81.571556
5733,46.134853
5734,56.359097
5735,65.94256
5736,53.67789
5737,48.20966
5738,66.53045
5739,58.561222
5740,60.256687
5741,64.38001
5742,50.88195
5743,72.31303
5744,70.98044
5745,74.692116
5746,53.178577
5747,63.513004
5748,41.31864
5749,57.094837
5750,74.8902
5751,70.25126
5752,67.087814
5753,74.915184
5754,50.304955
5755,71.94102
5756,48.608616
5757,77.75401
5758,66.25011
5759,57.63937
5760,72.79717
5761,74.24959
5762,63.096592
5763,71.143654
5764,74.8639
5765,46.089428
5766,59.519104
5767,75.81213
5768,71.86014
5769,78.20067
5770,62.102783
5771,77.26397
5772,73.81547
5773,48.283134
5774,55.589783
5775,54.00845
5776,57.66347
5777,79.986015
5778,66.94147
5779,60.92634
5780,52.192085
5781,49.829594
5782,50.23979
5783,54.665737
5784,85.67678
5785,69.93137
5786,46.71415
5787,63.17696
5788,62.817688
5789,60.588528
5790,68.12955
5791,65.25416
5792,38.393375
5793,58.28664
5794,81.223274
5795,59.97117
5796,61.421726
5797,45.761585
5798,72.80176
5799,61.93272
5800,69.66941
5801,88.46202
5802,48.827366
5803,70.64072
5804,70.97327
5805,58.919407
5806,47.015987
5807,71.968605
5808,70.50801
5809,67.145836
5810,68.65568
5811,55.19493
5812,52.442417
5813,54.97472
5814,76.679184
5815,69.11766
5816,63.8592
5817,62.364204
5818,69.825676
5819,50.22426
5820,65.17135
5821,82.48702
5822,39.435127
5823,72.94744
5824,75.22649
5825,72.340744
5826,65.42301
5827,57.550255
5828,56.90077
5829,51.055874
5830,61.574688
5831,77.137924
5832,52.405872
5833,54.069027
5834,49.46317
5835,64.02718
5836,54.101276
5837,64.8639
5838,58.66296
5839,63.181255
5840,68.23911
5841,72.681076
5842,62.627987
5843,77.97448
5844,54.62751
5845,68.27604
5846,55.6957
5847,63.343754
5848,56.110973
5849,75.60442
5850,60.257572
5851,49.91963
5852,67.88849
5853,59.829906
5854,65.10902
5855,83.64974
5856,64.07953
5857,80.01252
5858,59.31751
5859,79.595856
5860,54.657482
5861,66.393776
5862,55.54437
5863,59.66739
5864,88.55472
5865,43.8639
5866,56.544037
5867,75.09342
5868,58.881084
5869,73.518974
5870,73.582855
5871,62.524258
5872,52.27821
5873,48.929646
5874,72.136185
5875,72.16273
5876,66.376724
5877,57.80398
5878,72.16131
5879,57.892742
5880,56.278984
5881,61.635868
5882,64.72358
5883,62.136177
5884,74.940025
5885,63.134487
5886,51.519314
5887,77.18734
5888,72.83631
5889,88.2189
5890,49.45085
5891,76.17561
5892,60.12437
5893,52.189083
5894,64.27339
5895,70.38265
5896,67.75503
5897,70.155716
5898,56.028633
5899,39.947937
5900,70.191376
5901,66.01895
5902,48.741962
5903,62.85431
5904,48.806133
5905,65.826195
5906,56.941326
5907,62.676186
5908,51.10896
5909,81.29674
5910,49.375214
5911,67.53006
5912,47.34919
5913,59.87234
5914,66.1956
5915,62.15666
5916,76.01867
5917,77.83133
5918,62.300884
5919,49.320232
5920,73.43442
5921,62.119324
5922,65.04975
5923,86.127594
5924,55.832302
5925,68.61003
5926,66.47376
5927,61.378323
5928,82.66617
5929,67.58604
5930,84.425186
5931,49.515568
5932,61.721745
5933,44.715683
5934,55.59567
5935,63.379734
5936,59.582817
5937,76.78175
5938,59.266594
5939,71.59597
5940,82.919235
5941,82.080154
5942,61.488186
5943,58.183224
5944,55.74206
5945,50.6738
5946,62.012474
5947,50.15702
5948,64.66633
5949,66.43446
5950,49.49261
5951,38.660374
5952,65.441444
5953,69.33151
5954,57.543213
5955,75.067795
5956,62.78584
5957,53.23993
5958,92.803566
5959,68.16507
5960,60.03807
5961,52.502243
5962,48.58704
5963,82.56732
5964,61.68205
5965,82.823616
5966,66.729126
5967,54.63496
5968,70.788246
5969,57.35775
5970,51.64379
5971,48.73027
5972,42.70481
5973,68.98626
5974,43.592335
5975,73.926865
5976,71.67115
5977,59.99235
5978,70.62259
5979,67.893036
5980,83.07186
5981,41.696823
5982,79.10191
5983,86.29152
5984,79.57028
5985,64.45606
5986,38.529694
5987,57.12402
5988,78.798164
5989,85.80832
5990,44.472477
5991,46.73358
5992,65.69816
5993,94.92959
5994,51.437244
5995,74.80746
5996,79.77229
5997,68.34323
5998,46.769753
5999,64.18642
6000,62.539463
6001,67.24827
6002,64.12771
6003,73.530846
6004,66.77394
6005,59.24507
6006,80.408165
6007,71.440414
6008,58.522346
6009,61.264572
6010,49.950092
6011,54.890575
6012,60.363316
6013,81.92781
6014,63.04785
6015,82.93346
6016,67.12303
6017,56.91224
6018,71.792534
6019,74.01033
6020,51.36757
6021,70.121414
6022,66.07335
6023,71.56717
6024,71.20525
6025,62.148163
6026,86.014015
6027,99.57821
6028,65.98694
6029,77.532616
6030,73.41784
6031,59.88799
6032,68.585815
6033,80.672646
6034,94.54368
6035,65.18864
6036,63.715004
6037,62.83195
6038,63.482246
6039,74.01991
6040,49.777565
6041,86.173164
6042,55.496983
6043,84.91127
6044,96.17057
6045,78.944305
6046,82.78222
6047,64.85396
6048,42.420677
6049,49.480602
6050,52.718548
6051,34.528927
6052,55.60662
6053,65.11054
6054,64.82082
6055,64.83212
6056,69.283295
6057,47.49133
6058,30.679296
6059,47.87527
6060,78.11651
6061,62.54848
6062,44.990284
6063,55.689194
6064,71.13055
6065,55.437866
6066,54.659573
6067,68.34385
6068,77.02186
6069,62.08587
6070,63.766182
6071,57.795845
6072,57.16611
6073,66.89329
6074,47.911884
6075,67.30856
6076,87.34437
6077,63.527554
6078,73.97037
6079,68.38779
6080,79.53324
6081,42.40587
6082,75.22559
6083,67.08977
6084,55.107033
6085,67.922905
6086,54.244366
6087,40.94782
6088,57.005745
6089,67.91487
6090,72.99853
6091,48.378326
6092,44.581253
6093,69.525444
6094,69.10053
6095,64.08979
6096,87.14004
6097,79.97396
6098,62.65122
6099,59.9358
6100,71.344795
6101,73.08719
6102,72.409195
6103,59.337013
6104,56.25441
6105,58.51046
6106,46.93227
6107,58.003925
6108,53.578632
6109,47.754616
6110,53.94563
6111,53.633564
6112,80.069855
6113,59.8669
6114,65.57342
6115,76.72403
6116,61.58895
6117,56.870182
6118,73.619644
6119,46.527195
6120,71.70533
6121,52.88244
6122,88.19156
6123,61.032795
6124,73.72423
6125,75.560265
6126,49.740677
6127,51.618828
6128,54.576378
6129,54.93609
6130,67.983826
6131,57.11688
6132,52.046722
6133,85.97012
6134,65.92425
6135,58.722748
6136,58.505653
6137,68.08705
6138,64.655876
6139,53.3481
6140,74.36086
6141,72.84776
6142,84.85924
6143,64.29669
6144,58.88388
6145,60.16656
6146,57.171917
6147,58.06431
6148,47.748398
6149,56.959457
6150,57.052895
6151,55.517967
6152,57.006737
6153,56.880875
6154,64.924416
6155,45.536564
6156,58.95623
6157,67.43203
6158,66.20175
6159,73.57956
6160,87.67969
6161,75.26828
6162,75.26018
6163,64.348175
6164,75.28684
6165,55.701546
6166,60.642673
6167,90.04313
6168,69.31554
6169,51.314842
6170,75.11248
6171,64.649216
6172,69.55078
6173,48.435
6174,45.450794
6175,56.18531
6176,67.89136
6177,63.504517
6178,68.318794
6179,57.01446
6180,72.835884
6181,64.73251
6182,61.70033
6183,60.815063
6184,72.53275
6185,62.172115
6186,57.821293
6187,57.624958
6188,80.84592
6189,87.24833
6190,52.99449
6191,65.74851
6192,55.334896
6193,51.368942
6194,52.463932
6195,71.73296
6196,54.69429
6197,88.25873
6198,64.21674
6199,52.172256
6200,57.499405
6201,81.08624
6202,91.53395
6203,80.248856
6204,66.36186
6205,98.64441
6206,55.019993
6207,52.33511
6208,66.475075
6209,80.96072
6210,60.7411
6211,53.11982
6212,76.7635
6213,55.395607
6214,48.78503
6215,68.88723
6216,75.717606
6217,66.68668
6218,57.664005
6219,65.55053
6220,57.386765
6221,60.438923
6222,53.370617
6223,81.47033
6224,51.826878
6225,91.04743
6226,63.82231
6227,64.640015
6228,78.97723
6229,67.77801
6230,63.28235
6231,77.08992
6232,61.911
6233,60.060543
6234,58.934605
6235,55.67552
6236,45.32465
6237,70.579056
6238,62.169277
6239,63.847084
6240,62.717518
6241,53.773544
6242,60.47152
6243,83.457016
6244,69.44692
6245,50.997635
6246,56.633713
6247,64.42747
6248,52.518
6249,77.76743
6250,71.24414
6251,56.761578
6252,48.835342
6253,55.388916
6254,56.6404
6255,67.77241
6256,71.886826
6257,68.1642
6258,58.764824
6259,60.338993
6260,63.497234
6261,55.807102
6262,52.156414
6263,70.71505
6264,65.24493
6265,69.03123
6266,78.544495
6267,52.48156
6268,61.19458
6269,96.948456
6270,59.840782
6271,43.173317
6272,55.689537
6273,48.016224
6274,90.4114
6275,65.38957
6276,73.91487
6277,39.668835
6278,53.01333
6279,54.481506
6280,74.164154
6281,68.26934
6282,55.241905
6283,68.98588
6284,75.8345
6285,62.197365
6286,45.08892
6287,43.912773
6288,64.601326
6289,47.636765
6290,53.363808
6291,60.8731
6292,55.081337
6293,55.297386
6294,64.695076
6295,81.86666
6296,65.490295
6297,66.456406
6298,71.8889
6299,67.32603
6300,54.485546
6301,47.076252
6302,69.68641
6303,53.14714
6304,68.17676
6305,44.26765
6306,64.860344
6307,57.183067
6308,49.93374
6309,66.61599
6310,83.38966
6311,61.54209
6312,54.598625
6313,73.09342
6314,89.33413
6315,70.92164
6316,73.47479
6317,54.698296
6318,69.209305
6319,62.488068
6320,78.231735
6321,64.97811
6322,58.73174
6323,63.285843
6324,64.375114
6325,55.269424
6326,56.271328
6327,53.063713
6328,69.45727
6329,46.6294
6330,83.889534
6331,66.60268
6332,75.78323
6333,66.287346
6334,80.008255
6335,89.17142
6336,56.393185
6337,79.58731
6338,64.567505
6339,66.60492
6340,62.57999
6341,77.46529
6342,64.367874
6343,68.30186
6344,71.24398
6345,56.54559
6346,51.212677
6347,62.89892
6348,56.91847
6349,55.918137
6350,70.42989
6351,73.604385
6352,81.50069
6353,62.648464
6354,69.46393
6355,81.6741
6356,67.998764
6357,79.20957
6358,79.13289
6359,69.12041
6360,75.00931
6361,71.70619
6362,70.4053
6363,68.636505
6364,61.08994
6365,54.179188
6366,67.4334
6367,44.68781
6368,48.695007
6369,61.394108
6370,70.64701
6371,54.208332
6372,60.85074
6373,64.73916
6374,57.766674
6375,66.33829
6376,68.19033
6377,65.27997
6378,46.284378
6379,66.92051
6380,56.14135
6381,59.535797
6382,77.30392
6383,63.074314
6384,52.205956
6385,80.23398
6386,62.548977
6387,36.67103
6388,67.8769
6389,61.364468
6390,80.50068
6391,75.99512
6392,49.30336
6393,85.27127
6394,58.94576
6395,72.94293
6396,73.55741
6397,40.710365
6398,64.65714
6399,44.20489
6400,57.34824
6401,63.956158
6402,53.802853
6403,74.24631
6404,83.7339
6405,75.1889
6406,68.18951
6407,54.58919
6408,59.999107
6409,54.69055
6410,59.33884
6411,62.47998
6412,59.174763
6413,47.32766
6414,53.302097
6415,49.860283
6416,66.32254
6417,72.261566
6418,64.70276
6419,54.615715
6420,71.19077
6421,58.235935
6422,60.35935
6423,56.53291
6424,99.92234
6425,58.8814
6426,73.78125
6427,70.47172
6428,75.64096
6429,51.611195
6430,64.028175
6431,76.11647
6432,64.0965
6433,44.596306
6434,62.111538
6435,72.7648
6436,59.12689
6437,70.92025
6438,84.843
6439,44.66113
6440,82.20838
6441,67.262665
6442,74.33881
6443,62.376198
6444,60.398003
6445,61.0823
6446,60.739887
6447,81.425095
6448,55.311703
6449,76.23336
6450,64.15888
6451,65.814964
6452,87.3738
6453,58.53602
6454,43.709976
6455,68.41807
6456,63.32328
6457,57.207542
6458,66.36558
6459,56.079563
6460,66.216064
6461,72.685844
6462,43.57768
6463,54.667747
6464,76.895676
6465,65.45823
6466,63.698196
6467,63.227016
6468,65.0423
6469,77.88995
6470,59.6032
6471,59.8054
6472,54.44836
6473,63.700977
6474,59.79243
6475,53.4064
6476,53.45315
6477,50.239532
6478,55.511528
6479,60.185783
6480,57.14036
6481,72.7693
6482,80.66061
6483,44.179173
6484,78.285194
6485,68.31226
6486,59.222343
6487,64.358
6488,93.20245
6489,57.99168
6490,80.06166
6491,57.078297
6492,57.39367
6493,65.30216
6494,62.056797
6495,58.195034
6496,64.68409
6497,57.114235
6498,76.64075
6499,76.20262
6500,49.26311
6501,77.32592
6502,56.91222
6503,68.38307
6504,67.81549
6505,53.101875
6506,70.92197
6507,63.789608
6508,71.58907
6509,69.18763
6510,60.794147
6511,57.76907
6512,81.345055
6513,74.010666
6514,64.79873
6515,67.46435
6516,80.59432
6517,68.67381
6518,58.06496
6519,71.93242
6520,59.802494
6521,67.12289
6522,40.42103
6523,72.00721
6524,75.49464
6525,53.863583
6526,73.27054
6527,60.114746
6528,65.55021
6529,65.8714
6530,49.941235
6531,63.55801
6532,54.429665
6533,49.07515
6534,48.39451
6535,79.55512
6536,65.60437
6537,84.50779
6538,50.27148
6539,52.15631
6540,70.76514
6541,75.87147
6542,56.8395
6543,38.674282
6544,56.728672
6545,47.916042
6546,81.244446
6547,34.513065
6548,48.554058
6549,52.809113
6550,89.061844
6551,72.16591
6552,56.29746
6553,60.016933
6554,74.374275
6555,55.828434
6556,46.855377
6557,74.23386
6558,60.488194
6559,60.78306
6560,69.341354
6561,57.88231
6562,76.44328
6563,71.31673
6564,73.68204
6565,66.620384
6566,79.01624
6567,61.55093
6568,54.295296
6569,89.693985
6570,66.48883
6571,61.861546
6572,86.79647
6573,58.616367
6574,59.98289
6575,53.424126
6576,62.995453
6577,71.40001
6578,79.06206
6579,61.352776
6580,65.535385
6581,47.73088
6582,63.332123
6583,76.288124
6584,51.513657
6585,65.88301
6586,73.80262
6587,67.92406
6588,73.860794
6589,81.67878
6590,57.14768
6591,74.954445
6592,50.627213
6593,68.32356
6594,45.976208
6595,58.54453
6596,72.07672
6597,63.92581
6598,43.31716
6599,46.497303
6600,55.54157
6601,77.06004
6602,65.42693
6603,81.7852
6604,61.31317
6605,71.62481
6606,70.85009
6607,67.461296
6608,59.733627
6609,68.72866
6610,65.08377
6611,54.569904
6612,64.40529
6613,57.45946
6614,81.35017
6615,57.67216
6616,44.470867
6617,61.887016
6618,61.29081
6619,52.547188
6620,73.06035
6621,83.63067
6622,62.29297
6623,62.1878
6624,56.125515
6625,50.73431
6626,59.2504
6627,72.96666
6628,70.948586
6629,47.443577
6630,69.04554
6631,69.549965
6632,66.98185
6633,61.259655
6634,101.870125
6635,48.05517
6636,78.95014
6637,74.29469
6638,51.632473
6639,66.8312
6640,63.400326
6641,66.74934
6642,68.826004
6643,55.83407
6644,62.407406
6645,67.86344
6646,67.226
6647,79.184975
6648,70.48533
6649,72.21046
6650,67.62928
6651,78.82985
6652,77.50435
6653,72.23615
6654,85.03605
6655,69.72079
6656,60.718678
6657,67.61889
6658,70.441185
6659,67.745674
6660,91.90231
6661,73.276825
6662,60.575863
6663,82.78515
6664,46.65344
6665,80.56206
6666,70.04709
6667,47.199493
6668,71.254265
6669,53.699535
6670,67.822586
6671,78.57029
6672,83.32509
6673,62.28969
6674,56.212215
6675,51.31561
6676,70.3762
6677,76.61059
6678,72.69511
6679,70.69633
6680,53.508045
6681,67.426186
6682,45.48382
6683,64.2307
6684,71.68452
6685,70.848366
6686,78.10154
6687,54.144947
6688,38.740963
6689,60.820072
6690,71.948166
6691,62.76797
6692,79.574196
6693,60.78148
6694,67.25009
6695,58.666
6696,89.64292
6697,53.663986
6698,84.892555
6699,60.85822
6700,66.3371
6701,100.32083
6702,81.56468
6703,69.09343
6704,74.63647
6705,77.22439
6706,77.87984
6707,66.80326
6708,65.864716
6709,80.814606
6710,47.72657
6711,48.2836
6712,56.73045
6713,49.992115
6714,49.157017
6715,59.710026
6716,63.335094
6717,68.3081
6718,68.576546
6719,81.953575
6720,70.484055
6721,53.193043
6722,94.64719
6723,78.065315
6724,51.336708
6725,73.60385
6726,74.42448
6727,62.6866
6728,85.4448
6729,74.53357
6730,70.4667
6731,46.215286
6732,58.659885
6733,51.33422
6734,67.25603
6735,73.65102
6736,71.21338
6737,71.89614
6738,58.75791
6739,57.984833
6740,55.50304
6741,98.72776
6742,78.01328
6743,72.83594
6744,70.542076
6745,74.385956
6746,49.341595
6747,79.55836
6748,59.931686
6749,69.33147
6750,54.50724
6751,73.862656
6752,58.80893
6753,82.44133
6754,64.54312
6755,51.278004
6756,46.30552
6757,71.56457
6758,54.306934
6759,58.285984
6760,68.73156
6761,83.957634
6762,73.2671
6763,45.10642
6764,58.82866
6765,69.135826
6766,48.411556
6767,70.63318
6768,60.95004
6769,66.0935
6770,62.13632
6771,79.10093
6772,61.850536
6773,69.784805
6774,78.00821
6775,62.753174
6776,74.72056
6777,77.26563
6778,71.51539
6779,73.051056
6780,53.364006
6781,82.77354
6782,85.089386
6783,57.54954
6784,57.429966
6785,55.107296
6786,63.233013
6787,63.12341
6788,62.703
6789,73.32298
6790,46.286644
6791,63.863804
6792,61.15188
6793,51.49552
6794,74.74841
6795,64.40539
6796,67.072205
6797,56.07894
6798,48.36467
6799,59.997272
6800,55.388615
6801,59.32679
6802,73.68417
6803,85.87444
6804,84.86937
6805,54.950714
6806,83.154305
6807,57.212547
6808,63.926144
6809,46.846024
6810,81.39439
6811,71.09163
6812,72.90235
6813,91.64177
6814,39.082104
6815,78.08103
6816,61.325424
6817,69.50285
6818,68.39474
6819,62.80196
6820,71.81011
6821,86.470566
6822,69.91026
6823,45.028828
6824,58.166664
6825,71.75137
6826,61.2174
6827,62.912823
6828,65.52965
6829,47.74247
6830,72.87324
6831,62.4476
6832,92.07877
6833,61.3655
6834,81.38418
6835,57.904858
6836,56.876442
6837,58.626198
6838,55.183964
6839,61.588966
6840,65.55569
6841,55.94523
6842,77.04666
6843,70.13928
6844,59.84389
6845,85.027626
6846,74.37957
6847,55.469868
6848,63.25177
6849,39.269974
6850,67.432655
6851,47.620346
6852,50.51543
6853,50.9271
6854,69.60617
6855,90.9135
6856,68.98052
6857,69.82287
6858,58.967003
6859,53.01548
6860,75.74652
6861,60.264095
6862,76.835556
6863,84.93358
6864,87.00899
6865,75.111115
6866,62.49257
6867,74.55147
6868,65.01323
6869,75.36008
6870,50.754658
6871,64.2497
6872,61.284973
6873,81.589165
6874,71.4973
6875,41.02926
6876,64.2331
6877,79.706985
6878,53.29922
6879,72.40699
6880,53.37181
6881,68.49032
6882,71.61494
6883,75.37228
6884,68.04706
6885,60.818314
6886,70.93578
6887,47.29947
6888,73.1799
6889,60.036716
6890,47.98807
6891,45.064613
6892,61.116436
6893,94.43797
6894,64.05847
6895,72.732445
6896,67.33588
6897,76.92536
6898,68.05146
6899,74.91705
6900,72.401276
6901,69.88677
6902,48.36563
6903,56.845978
6904,65.3981
6905,80.23555
6906,73.8385
6907,74.14729
6908,50.92086
6909,52.4153
6910,64.19236
6911,52.48834
6912,67.25963
6913,69.53112
6914,66.806885
6915,62.175144
6916,62.671635
6917,54.738853
6918,50.234295
6919,74.14707
6920,64.29244
6921,64.93537
6922,70.70891
6923,61.039753
6924,58.77295
6925,46.16547
6926,67.35082
6927,71.04749
6928,62.171505
6929,63.67445
6930,60.955376
6931,74.77101
6932,76.57273
6933,73.37503
6934,54.16466
6935,69.041145
6936,58.369087
6937,78.134415
6938,76.25709
6939,77.50175
6940,66.727036
6941,64.2629
6942,49.12975
6943,60.80852
6944,50.53572
6945,67.175
6946,59.813927
6947,66.28624
6948,57.9741
6949,78.7721
6950,61.89979
6951,53.564396
6952,80.52732
6953,58.65693
6954,76.78275
6955,59.765614
6956,68.50912
6957,68.877686
6958,57.766953
6959,59.660374
6960,79.98191
6961,71.8924
6962,71.318794
6963,58.536865
6964,50.187054
6965,58.250282
6966,49.218166
6967,53.363934
6968,65.95637
6969,76.30103
6970,66.13905
6971,71.50772
6972,77.4182
6973,46.263813
6974,56.663254
6975,63.62973
6976,72.27497
6977,77.93391
6978,43.01232
6979,71.90423
6980,47.25961
6981,75.38854
6982,55.89667
6983,51.80916
6984,68.74524
6985,70.09473
6986,83.259636
6987,58.81541
6988,58.933434
6989,96.32588
6990,64.84098
6991,42.684948
6992,41.19925
6993,68.09981
6994,53.73806
6995,70.77525
6996,70.37423
6997,76.347885
6998,62.338253
6999,54.918774
7000,61.720028
7001,64.28092
7002,45.550056
7003,64.8026
7004,56.915077
7005,78.625496
7006,75.54192
7007,65.69001
7008,55.790764
7009,42.652954
7010,49.66723
7011,88.10253
7012,68.56168
7013,72.65032
7014,64.75659
7015,75.553406
7016,40.349934
7017,60.970657
7018,48.530125
7019,44.981934
7020,87.90108
7021,65.43511
7022,62.4286
7023,64.296074
7024,86.17006
7025,71.02986
7026,65.60231
7027,57.17925
7028,56.43333
7029,72.983055
7030,60.859135
7031,62.94893
7032,71.88594
7033,52.670803
7034,71.7325
7035,59.816536
7036,54.463375
7037,86.470726
7038,65.234985
7039,48.789894
7040,78.473434
7041,76.39044
7042,73.78252
7043,61.196953
7044,76.462906
7045,61.811443
7046,86.59985
7047,60.769928
7048,78.613945
7049,48.91959
7050,62.929123
7051,50.09289
7052,62.88815
7053,48.995457
7054,61.763977
7055,62.389378
7056,68.71225
7057,62.00075
7058,45.18729
7059,91.58319
7060,67.52438
7061,72.88091
7062,81.410095
7063,48.56483
7064,71.87568
7065,68.671036
7066,82.887566
7067,51.88802
7068,66.865524
7069,56.29866
7070,69.223206
7071,64.353455
7072,61.500298
7073,82.92491
7074,67.814095
7075,91.048805
7076,39.75746
7077,61.45859
7078,69.82666
7079,64.475784
7080,58.29178
7081,48.433636
7082,67.576485
7083,60.400036
7084,76.93549
7085,73.63404
7086,75.39548
7087,56.292362
7088,80.36631
7089,68.07899
7090,46.903797
7091,47.95192
7092,59.412704
7093,63.481205
7094,67.05761
7095,49.493214
7096,77.717575
7097,69.32021
7098,71.33445
7099,51.673058
7100,69.42956
7101,81.52156
7102,72.4215
7103,94.49113
7104,80.990326
7105,71.32747
7106,65.21988
7107,61.98263
7108,60.90393
7109,61.708794
7110,80.98682
7111,62.025726
7112,65.25643
7113,63.017536
7114,58.581688
7115,53.79279
7116,60.61907
7117,53.389854
7118,73.147736
7119,84.70701
7120,65.413765
7121,43.635647
7122,80.9188
7123,71.12114
7124,81.357574
7125,57.431232
7126,70.41786
7127,71.64727
7128,54.08689
7129,52.40093
7130,63.420692
7131,51.107334
7132,54.77505
7133,61.350956
7134,55.912983
7135,56.523613
7136,78.60146
7137,73.49293
7138,92.092094
7139,44.86037
7140,59.083992
7141,81.055786
7142,46.025234
7143,69.1651
7144,53.495342
7145,87.66937
7146,82.31093
7147,80.8374
7148,64.913
7149,66.21999
7150,57.87139
7151,74.04357
7152,68.881355
7153,83.344025
7154,66.70606
7155,64.06828
7156,42.717255
7157,68.962944
7158,58.64825
7159,67.44117
7160,75.38674
7161,45.609177
7162,54.94136
7163,58.72978
7164,54.173893
7165,73.85707
7166,52.893982
7167,61.44782
7168,61.884106
7169,66.79106
7170,91.49444
7171,69.31118
7172,64.20062
7173,68.80648
7174,72.120995
7175,62.01546
7176,66.65778
7177,68.88927
7178,73.94749
7179,51.513325
7180,53.667698
7181,74.29582
7182,60.673046
7183,81.73542
7184,86.55954
7185,63.05731
7186,58.656723
7187,69.33204
7188,76.13002
7189,67.61492
7190,45.622417
7191,59.101242
7192,70.42628
7193,46.49571
7194,52.646458
7195,72.75728
7196,86.95278
7197,52.364887
7198,61.367874
7199,36.022507
7200,49.666267
7201,75.68686
7202,75.6761
7203,74.78406
7204,54.640064
7205,52.52778
7206,49.764233
7207,84.643715
7208,58.47306
7209,52.98334
7210,65.701355
7211,57.931915
7212,56.91099
7213,53.37081
7214,74.05208
7215,55.094055
7216,65.38499
7217,44.003212
7218,69.75967
7219,70.49637
7220,56.89275
7221,58.639427
7222,49.089397
7223,64.8723
7224,55.968803
7225,50.750378
7226,81.72099
7227,67.75938
7228,76.82978
7229,83.71977
7230,61.86897
7231,69.66748
7232,69.54852
7233,84.57808
7234,69.65882
7235,65.31345
7236,59.728615
7237,50.713165
7238,59.49801
7239,80.109344
7240,75.74955
7241,82.65128
7242,68.45973
7243,68.15694
7244,55.212116
7245,65.64489
7246,52.54248
7247,53.620502
7248,57.77587
7249,59.995987
7250,53.514572
7251,72.63791
7252,46.185555
7253,64.75079
7254,68.03575
7255,49.1096
7256,48.86083
7257,42.91141
7258,82.11782
7259,74.37452
7260,66.756874
7261,61.83996
7262,67.31488
7263,56.363773
7264,78.22443
7265,69.12794
7266,54.43723
7267,54.64691
