ID,Answer
1360,朱棣憤怒之下決定使用大砲攻城，城中不支。鐵鉉
1361,外交手段
1362,1887年
1363,2008年
1364,畢達哥拉斯
1365,2010年
1366,1918年
1367,阿普伽新生兒
1368,魯宗之
1369,西班牙佔領
1370,大韓帝國
1371,2012年
1372,生物動力學
1373,印度洋暖濕氣流
1374,太白山脈
1375,中國在外蒙主權
1376,速度
1377,民國十八年
1378,太白山脈
1379,一萬兌一比率
1380,25個
1381,東北停戰協定
1382,1996年
1383,1985年
1384,18世紀
1385,顯示自己的獨立自主
1386,13世紀
1387,九龍灣站
1388,1971年
1389,17世紀
1390,牛津大學默頓學院
1391,張學良
1392,越南
1393,1914年
1394,廣島市越來越受國際注視，有關和平、社會議題的國際性會議，也會在此召開。為了盡一分努力
1395,2300多種
1396,對能源的需求持續增長
1397,女性
1398,40倍
1399,1953年
1400,白色
1401,1856年
1402,鳳伽異
1403,反革命事件
1404,王光美
1405,理察·科伯恩·麥克勞林
1406,
1407,1624年
1408,15%
1409,江青
1410,奈及利亞
1411,阿聯
1412,2000年
1413,恆星內部的壓力能防止其因自身的重力繼續向內坍縮。一旦耗盡了核心的氫燃料，質量大於0.4太陽質量
1414,農田
1415,二戰後，大量從東歐和波羅的海沿岸的前德國疆土被驅逐的難民在下薩克森邦落腳定居
1416,2005年4月19日當選教宗，2005年4月24日正式就任，2013年2月28日
1417,1973年
1418,
1419,西安事變
1420,科學家
1421,10萬人
1422,元惠宗
1423,抗佝[UNK]病
1424,南島語系
1425,7
1426,預算限制
1427,威權式獨裁
1428,中央政府
1429,元代
1430,43人
1431,限制性消化
1432,劉氏
1433,模特兒
1434,兩層
1435,志費尼
1436,中國共產黨
1437,《鋼鐵是怎樣煉成的》
1438,2005年9月
1439,最高榮譽大獎
1440,錫克教
1441,1986年
1442,《麥凱警長》
1443,百越族
1444,省級公園
1445,哈利里德
1446,伊斯蘭教
1447,徐樹錚
1448,明太祖
1449,室內網球場集會
1450,阿內加達島
1451,對空警戒
1452,外國不可能介入內戰
1453,南朝鮮
1454,古代查莫洛社會
1455,公共救濟
1456,日本
1457,大學
1458,九龍灣
1459,衡陽鐵路管理局
1460,佛教
1461,陳朝
1462,11000間
1463,有色人種
1464,南斯拉夫共產黨
1465,漢諾威
1466,中央電視台高清綜合頻道
1467,石亭之戰
1468,《蘇蒙修好條約
1469,主體史學
1470,心室底壁
1471,1662年
1472,1884年
1473,第二產業
1474,德國
1475,杜登
1476,光度
1477,社會主義市場經濟
1478,張議潮
1479,
1480,正德十一年
1481,元軍大舉入侵，占領安南國都。但陳聖宗、陳興道率領的陳軍積極抵抗，並且瘟疫四竄
1482,法國
1483,亞穆納河
1484,黨的合作要求英國廢止劃分孟加拉
1485,沙俄軍隊
1486,200萬
1487,黑龍江
1488,1992年
1489,維多利中心
1490,新界原居民
1491,蔣中正
1492,大和國
1493,佛教
1494,聲音頻率
1495,無性生殖
1496,外星人入侵地球電影
1497,母親病危
1498,第十五屆奧運會
1499,細毛
1500,阿拉巴馬州
1501,猴祭
1502,戰鬥機
1503,2005年
1504,區別以前的老火車站，新建的上海站一般被稱為「新客站」。2010年，為迎接2010年上海世界博覽會的召開
1505,1980年
1506,1958年
1507,俄羅斯聯邦軍隊
1508,北方墨點法
1509,路易斯一世
1510,《時代》雜誌
1511,極權主義
1512,斯特-立陶夫斯克條約》
1513,路易十四
1514,布列塔尼半島美國石油公司
1515,後燃器
1516,海布里球場
1517,東吳
1518,英格蘭愛德華一世
1519,稻花沒有花瓣，也很難看到雄蕊雌蕊，它們都由稻花的內外穎保護著。稻在自體授粉
1520,民國十六年
1521,其他歧視情況而很不快樂
1522,獻縣張莊
1523,保羅•艾倫
1524,陸秀夫
1525,東南亞資本
1526,南斯拉夫聯盟共和國
1527,《塘沽協定
1528,鄂溫克自治[UNK]、西伯利亞貝加爾湖以東、以北、色楞格河一帶以及東方盟呼倫貝爾蘇木
1529,1897年
1530,巴拉克·歐巴馬
1531,2003年3月4日
1532,降低成本
1533,
1534,杭州[UNK]橋機場
1535,哥德人
1536,興登堡元帥建議
1537,總督之下為省長，省長管理所屬行政區域的地方官員
1538,興王
1539,衛奕信
1540,非歐幾里得幾何
1541,2009年
1542,文物
1543,忽必烈
1544,茶峒鎮
1545,
1546,惠金斯原理
1547,松花江
1548,工大學
1549,參議員
1550,2010年
1551,便於管理漢地
1552,喬托號
1553,中國政府2000年代中期已經在減少死刑方面作出了很多努力
1554,烏里雅蘇臺將軍
1555,聖西門主義
1556,日治時期
1557,蔡[UNK]
1558,德國
1559,《刑部大理寺狀》
1560,澳大利亞新南威爾斯州
1561,太陽運動
1562,聖方濟·沙勿略
1563,羅馬共和國時期
1564,稻穗
1565,韓國
1566,錫克廟
1567,聯合國
1568,最後一次
1569,五個
1570,張三祿
1571,15世紀
1572,演員
1573,劉琮
1574,高血壓
1575,劉裕
1576,中國郵政集團公司章程
1577,保護環境、推進生態環境健康
1578,城市物質形態
1579,環境保護主義或環保主義
1580,773年
1581,懷柔區
1582,七間
1583,民間反應不佳
1584,光緒十年
1585,1970年代
1586,希臘語
1587,瑞士
1588,肌源性
1589,加拿大
1590,七個
1591,安定
1592,西德
1593,乾旱
1594,《內戰記
1595,新北市
1596,甲午戰爭
1597,政府採取反共措施
1598,1910年
1599,拉丁字母
1600,1935年
1601,四角號碼檢字法
1602,8.6%
1603,浙江海商
1604,巴西
1605,歐洲聯盟委員會
1606,內壇位於外壇的南北中軸線以東，而圜丘壇
1607,法國
1608,美國
1609,七年戰爭
1610,100米
1611,咖啡因中毒
1612,
1613,漢江
1614,毒
1615,狄托進行大幅改革
1616,財務部
1617,1984年
1618,
1619,5位
1620,芽孢炭疽桿菌
1621,1945年
1622,金代
1623,演員
1624,
1625,記錄」號
1626,英國
1627,耶穌會
1628,一戰前夕
1629,鐵鉉
1630,傑里·威斯特特
1631,《義勇軍進行曲
1632,棉花
1633,卡洛·埃馬努埃萊一世
1634,郭沫若
1635,遊牧民族
1636,帝國主義列強對臺灣清治時期第一次武裝入侵
1637,恆星
1638,勒拿河
1639,厄德
1640,羅馬共和國中後期
1641,當時儒教興盛
1642,危坐二堂，絕無懼色
1643,奧斯陸
1644,無限制潛艇戰
1645,哈大客運專線
1646,
1647,1947年
1648,普法戰爭
1649,奧東·德拉羅什
1650,約翰·莫根
1651,耐腐蝕性
1652,咸豐二年
1653,咖啡因
1654,蔣的「革命外交」政策
1655,1972年
1656,
1657,汪精衛
1658,體育部
1659,單斜棱晶體
1660,直系
1661,波士頓塞爾提克
1662,孫中山
1663,七月二十四日
1664,賽丁泉天文台
1665,殖民政策
1666,有性生殖
1667,日本再次計劃
1668,16世紀
1669,潮濕的大陸性氣候帶。這個區域是草原省最濕潤的地區，降水適中
1670,半的生殖細胞
1671,騎士團
1672,孟郊
1673,佩德納萊斯河，德克薩斯州石牆郡
1674,皖系
1675,清廣東水師提督
1676,1964年
1677,1967年
1678,主人
1679,哲布尊丹巴
1680,丁[UNK]
1681,將原「布政司署」改稱為「政府總部
1682,1861年2月9日
1683,3月19日
1684,漢字
1685,安托萬·拉瓦錫
1686,伊斯蘭教
1687,壓力梯度
1688,周文公
1689,人民議院
1690,重要的財源
1691,法郎。截至2014年4月17日，盧安達法郎對美元的匯率為每680.48盧安達法郎
1692,皖南獨立團
1693,德川家康
1694,經濟蕭條
1695,世族
1696,1853年
1697,新加坡
1698,民國34年
1699,1270年
1700,飛控系統
1701,三個
1702,中華民國
1703,蒙古帝國
1704,庄[UNK]遠征到達滇池地區，由於秦國打敗了楚國，無法回國，而被迫留在滇池以南地區，變服從其俗，建立了滇國。前109年，漢武帝
1705,江河級
1706,2017年
1707,21473平方公里
1708,傳教士
1709,颶風
1710,世界氣象組織
1711,玻璃器皿
1712,海河流域
1713,忽必烈
1714,約700家
1715,中國溧陽茶葉節
1716,全市綠化比例高
1717,收到十二道金牌班師回朝
1718,澳大利亞
1719,漢地
1720,同年3月29日
1721,7980年
1722,2010年
1723,青島海軍基地
1724,經濟
1725,銷售[UNK]的各級車票，包括一般的乘車券、特急券與指定券等，除此之外綠窗口也負責銷售像是月票或套票之類，比較特殊的車票
1726,周恩來
1727,波蘭進入戰時狀態，實行軍事管制。據事後蘇聯方面材料透露，如果當時波蘭當局失去對局勢的控制，蘇聯將毫不猶豫地利用華沙條約集團進行軍事干預
1728,西方遊客
1729,視網膜神經節細胞
1730,黎元洪
1731,宋美齡
1732,泰國
1733,第二次世界大戰
1734,1961年
1735,白光
1736,陳誠
1737,1966年
1738,奈特·麥克米蘭
1739,無佛像時代
1740,1977年
1741,白色
1742,自由聯合
1743,2000年
1744,英國
1745,暫住證制度
1746,《劃一現行各道地方行政官廳組織令》
1747,高朱蒙
1748,第二次世界大戰
1749,蒸汽膨脹
1750,隋[UNK]帝
1751,石碇區
1752,日本
1753,美國心臟學會
1754,大英帝國
1755,《八篇書
1756,德軍
1757,奧伊彭-馬爾默迪地區
1758,路易十四
1759,合作派
1760,思覺失調症
1761,倫敦煙霧事件
1762,10個
1763,1990年代
1764,
1765,24%
1766,韓國進入了一個安穩的時期，當時正值中國的唐朝。唐朝與新羅交往頻繁，韓國佛教藝術風格深受中國影響。這個時期的佛教藝術得到國家資助而發展蓬勃，石窟庵與佛國寺就是最好的證明。高麗國
1767,後現代主義設計
1768,1828年
1769,用來建立超連結到其他維基頁面的語法
1770,興大學生會
1771,西安招待所
1772,前12年
1773,湯瑪斯傑佛遜
1774,新春期間
1775,郵值標籤
1776,席哈克略皇帝
1777,1989年
1778,宙斯
1779,農耕節
1780,俄國革命
1781,制衡德軍
1782,李[UNK]
1783,開局
1784,敵我矛盾
1785,異物同名
1786,愷撒
1787,10
1788,會稽虞氏
1789,英國
1790,木星
1791,愛滋病毒
1792,1993年
1793,外蒙古
1794,張聞天
1795,嶄露頭角
1796,法家
1797,五個
1798,通古斯地區過於偏遠
1799,安大略湖
1800,高粱
1801,15世紀
1802,劉駿
1803,
1804,浮動匯率制度
1805,美國鳥類學家協會
1806,詹姆斯
1807,
1808,十六歲
1809,法國
1810,1928年
1811,5個
1812,[UNK]
1813,曼哈頓
1814,清咸豐年間
1815,法烏斯塔
1816,陳逸安
1817,關西一帯的日本人由於鄰近朝鮮半島，彌生人
1818,甲醇
1819,高朱蒙
1820,牛隻列印問題
1821,美國
1822,合作派
1823,
1824,1591年
1825,1941年
1826,細胞核
1827,將閥門的操作自動化
1828,發生十月革命
1829,俄羅斯
1830,劉少奇為了維護毛的權威，仍然參與到以空前的高調呼籲對毛的個人崇拜的浪潮中
1831,新北市幅員遼闊，選舉人數超過三百萬
1832,1943年
1833,多倫多市
1834,顯性文明
1835,超過9倍太陽質量的大質量恆星會膨脹
1836,愛倫·坡
1837,純的硫是黃色的晶體
1838,資產負債表
1839,德川家康
1840,日本
1841,2006年
1842,臺北市仍在，無法續用「臺北」之名作為升格後的名稱，臺北縣政府因而對外徵求改制後的新市名，並舉行網路投票
1843,南朝鮮
1844,1789年
1845,漢諾瓦國立劇院
1846,泰勒斯
1847,32.8%
1848,
1849,鮑羅廷
1850,杜林
1851,金合歡
1852,13
1853,黃埔軍校
1854,《紅樓夢》
1855,一百多年
1856,1920年
1857,雲南
1858,14世紀末
1859,電子郵票
1860,漢字
1861,君士坦丁堡
1862,剛果民主共和國
1863,俄國
1864,成熟階段
1865,閉門思過
1866,吠陀」形式演化出來的。學者經常把吠陀梵語
1867,1950年代
1868,法國化學家
1869,湯·韋迪加
1870,麥羅沃州
1871,奧東·德拉羅什
1872,軍用航太
1873,510萬
1874,一夫一妻多妾制
1875,腓特烈二世
1876,義大利
1877,2000年
1878,時間的流逝，不少人的思想觀念都有所改變。1932年
1879,人性之美
1880,路易-菲利普
1881,戈翁
1882,相聲
1883,《古魯·格蘭特·薩希卜》
1884,1865年
1885,周叔蓮
1886,1924年
1887,德國財政局
1888,200萬立方公尺
1889,楊宇霆
1890,法國
1891,詹姆斯·史都華
1892,周恩來
1893,稱清朝沒有誠意
1894,環境污染
1895,民進黨
1896,國務會議
1897,洛厄爾天文台
1898,
1899,三名
1900,第二次世界大戰
1901,金門
1902,電氣化鐵路
1903,《資治通鑑
1904,2007年
1905,中華民國實業部
1906,
1907,多倫多
1908,大學生的城市
1909,約翰·洛克菲勒
1910,1960年代末
1911,1596年
1912,埃德溫·哈勃
1913,胡季[UNK]
1914,有絲分裂
1915,議會制
1916,1981年
1917,東西伯利亞喇嘛教則例
1918,莫斯科
1919,五分之一
1920,《英語綜合發音與釋義詞典
1921,魔獸英雄傳
1922,
1923,《渡假留香》
1924,日本
1925,在美國硫酸是所有生產得最多的化合物
1926,德國
1927,水門事件
1928,中山港大橋
1929,閻錫山
1930,1997年
1931,托爾金
1932,龍興之地
1933,中國政府因開放市場的需要
1934,歐羅巴人種
1935,1937年
1936,3.8%
1937,煤炭
1938,艾森豪
1939,
1940,擊球方法
1941,帕西瓦爾·洛厄爾
1942,二二八事件
1943,紅色
1944,澎湖
1945,亞硫酸
1946,理學
1947,1998年
1948,2016年11月
1949,毛澤東
1950,1950年
1951,原先計劃在近距離的接近埃歐時拍攝照片，但是這項觀測因為高輻射的環境而失敗了
1952,維基媒體
1953,生物質
1954,1939年
1955,清朝末年
1956,城堡
1957,哲學原理研究
1958,2001年8月15日
1959,第六次全國人口普查
1960,加勒比海
1961,1455年
1962,鄧穎超
1963,宇宙秩序
1964,傳統音樂
1965,提防燕王謀反
1966,奧地利
1967,鄂圖曼土耳其帝國
1968,恢復市場的功能
1969,北非
1970,中華民國政府
1971,1834年
1972,淋巴液
1973,償命
1974,1901年
1975,十八歲
1976,近年
1977,農歷新年
1978,解體
1979,緊急能量補充
1980,1312年
1981,1888年
1982,30℃
1983,
1984,對食
1985,兩個
1986,對日抗戰
1987,1989年
1988,元武宗
1989,天文學家
1990,毛澤東
1991,美國
1992,國際非政府組織
1993,1991年
1994,中部科學園區
1995,台北市立體育場
1996,曹議金
1997,1945年
1998,1955年
1999,收容遣送制度
2000,中國國民黨
2001,
2002,狄拉克
2003,金黃飽滿
2004,移民實邊
2005,水軍
2006,共產黨
2007,核融合
2008,劉少奇
2009,瑞士洛桑國際管理學院
2010,1980年香港人口為510萬，2010年香港人口為706萬，而該500萬人口亦有一定大比數移居外國．廣東籍人口比例近30年亦大量下降，民國時期
2011,著陸
2012,使中華人民共和國的人權狀況與國際普便認可的標準接軌
2013,喬治•赫伯特•沃克•布希
2014,幾何學
2015,1998年1月1日
2016,《風之國度》上市。《風之國度》
2017,蠻族事務局
2018,布里亞特喇嘛阿格旺多傑
2019,首席的元老
2020,11世紀
2021,阿普列尤斯
2022,德國人
2023,光度
2024,同意後借出15億美元貸款
2025,省務會議
2026,1610年1月7日
2027,荷蘭
2028,喬治亞共和國
2029,1835年
2030,六四天安門事件
2031,通過衛星將地面基站發射的微波訊號遠距離傳輸
2032,「通俗的
2033,低自轉速速的狀態由於角動量守恆，[UNK]一個轉動的物體會以增加自轉的速率來補償尺寸上的縮減，而絕大部分消散的角動量是經向外吹拂恆星風帶走的。無論如何，波霎的自轉是非常快速的，例如在蟹狀星雲核心的波霎，自轉速率為每秒30轉
2034,伯利恆修道院
2035,1948年
2036,1987年
2037,洪堡
2038,1847年
2039,唐睿宗
2040,1968年
2041,不動產
2042,寫首字母為「[UNK]·ㄎㄟ·ㄨㄞ」
2043,林肯總統
2044,風景怡人
2045,元末民變
2046,畜牧業
2047,軍校任上尉特別官佐
2048,1599年
2049,3個
2050,香港國際機場
2051,吸引選票
2052,段祺瑞
2053,普魯士
2054,高句麗
2055,蒙疆聯合自治政府
2056,溧陽
2057,學會部
2058,林肯總統
2059,科什圖尼察
2060,80
2061,確立婦女投票權
2062,500毫升
2063,古代
2064,民國元年
2065,蒙古人
2066,正德十一年
2067,閏盤
2068,伊比利亞人
2069,經濟學人智庫
2070,劉少奇
2071,當旭烈兀得知蒙哥於南征南宋時去世的消息後
2072,瀧川
2073,莫高窟
2074,電穿孔細胞
2075,紀念沙勿略得貢獻
2076,2次
2077,1924年
2078,梁啟超
2079,現貨
2080,洋馬兒
2081,軍隊投降
2082,1米93
2083,彌次郎
2084,長者
2085,貨運列車
2086,草根運動
2087,艾薩克·牛頓
2088,逃港者
2089,柏拉圖
2090,教法
2091,塔蘭托戰役
2092,下納瓦拉
2093,阿爾卑斯山
2094,炮兵連
2095,1957年
2096,何鳳山
2097,一億光年
2098,1995年
2099,紅矮星
2100,俄語
2101,阿爾法級別
2102,19世紀
2103,草本
2104,涵元殿
2105,奧斯卡·赫特維希
2106,1971年
2107,英國
2108,段祺瑞
2109,免疫
2110,民國18年
2111,人口總數
2112,1913年
2113,法國東部
2114,灣仔
2115,拉丁語
2116,外籍人士
2117,畢達哥拉斯
2118,愛格思海金斯公司
2119,
2120,第53
2121,工業革命
2122,耶穌會
2123,一次世界大戰時期
2124,大量安眠藥
2125,史坦波中心
2126,《科學怪人
2127,林登·貝恩斯·詹森
2128,第一架
2129,泰國，在餐館用餐必須附加消費稅，在日本
2130,政司和部門之間
2131,江蘇
2132,劉裕
2133,中共中央副主席
2134,毒氣
2135,連接子，後者橫跨相鄰細胞的細胞膜
2136,普洱專區
2137,僱傭保險費分為失業保險費和僱傭安定
2138,英國倫敦溫布頓
2139,國君身邊的齊泰和黃子澄為奸臣
2140,1569年
2141,三菱重工業長崎造船廠
2142,申城
2143,德川家
2144,河川
2145,岩石圈
2146,香港日治時期
2147,反托拉斯法
2148,1925年
2149,1926年成立
2150,德國
2151,亞熱帶
2152,1966年
2153,日本
2154,戡亂建國教育實施綱要
2155,漢語
2156,俄羅斯車里雅賓斯克
2157,王藍
2158,南成旭
2159,東晉元帝
2160,光球層之上是恆星大氣層。像太陽這種在主序帶上的恆星，最低層
2161,漢文
2162,絲綢之路
2163,5642米
2164,殺蟲劑中毒
2165,寮國
2166,產業工會聯合會
2167,京杭大運河
2168,薩繆爾
2169,南奧塞提亞自治區
2170,浮動匯率制度
2171,農業
2172,秋天
2173,將兩國國界以黑龍江為基本界限劃清
2174,永興
2175,雲南省下轄的自治州，位於雲南省
2176,德國
2177,扶植農業
2178,陽邁二世
2179,艾瑪·史東
2180,一大批來自原第三帝國東部的難民想要在這個地緣遼闊的邦找到棲身之地
2181,聯邦在內戰
2182,玉泉北路
2183,1789年
2184,280天
2185,旅遊業
2186,泰勒斯
2187,質學院
2188,2007年
2189,國家歷史文化名城
2190,維基媒體基金會
2191,一
2192,阿勒格嫩達河
2193,非婚生
2194,中華民國
2195,最佳演唱團體獎
2196,姬侍
2197,雨量
2198,現代精神醫學
2199,機炮
2200,松前藩
2201,威尼斯雙年展
2202,接合
2203,第三心音
2204,李白
2205,世襲制度
2206,韓國海關
2207,奧地利
2208,2010年
2209,牛胃氣膨脹
2210,中源漾水河、南源玉帶河三個源頭，均位於陝西省漢中市內。中源漾水河
2211,吠陀梵語
2212,要正確地表示宇宙真實名相的真情實意，只能用「如」或「如如」來形容
2213,模特兒
2214,印第安納大學俱樂部
2215,雷達
2216,1960年
2217,道台74線
2218,農業
2219,東芝
2220,新北市
2221,川本芳昭
2222,伊斯蘭教
2223,
2224,割讓
2225,要求進行民主選[UNK]
2226,2002年
2227,620年
2228,民國2年
2229,共和
2230,現代主義
2231,天主教
2232,美利堅聯盟國
2233,泰特里庫斯
2234,1949年
2235,1929年
2236,數學科幻
2237,心室底壁組織
2238,美國唯一的殖民地，華人和美國人都集中在馬尼拉，第一大城市馬尼拉教育，商業等都遠超香港、新加坡，而上海、孟買更望塵莫及，此時民初1913年菲律賓
2239,湯瑪斯·勃蘭契特·瑞德
2240,周恩來
2241,超音速
2242,[UNK]-51戰鬥機
2243,繩文時代
2244,民國37年
2245,模擬別人的言行
2246,1897年
2247,李察·賓特利
2248,印尼
2249,清初
2250,荊州
2251,爾法學院
2252,28個
2253,克里米亞戰爭
2254,重慶機
2255,北京
2256,1945年
2257,倭寇
2258,諺文的發明也為朝鮮平民的文化普及提供條件。朝鮮為明朝的不征國之一，被明朝評為「世稱恭順」。16世紀末和17世紀初，朝鮮由於遭到後金和日本的攻擊而採取閉關鎖國
2259,1972年
2260,2013年
2261,前蘇聯總書記史達林
2262,佳木斯
2263,1918年
2264,磁場
2265,雷達吸波收材料
2266,基督教
2267,聯合國人權委員會
2268,塔拉斯河招開庫里爾台大會
2269,氫
2270,屁股
2271,賓夕法尼亞州大學
2272,環境污染
2273,穀類作物
2274,毛奇
2275,有性生殖
2276,後代
2277,熱帶草原氣候
2278,王白駒
2279,劉備
2280,第一心音
2281,
2282,
2283,道格拉斯
2284,玉米
2285,東羅馬帝國
2286,五個
2287,25年
2288,松花江
2289,美國
2290,宋理宗
2291,
2292,2008年
2293,南北韓高級別會談
2294,紅水河
2295,繩文人
2296,斯芬·佩斯
2297,2013年
2298,大道東
2299,27千兆瓦
2300,副熱帶濕潤氣候
2301,1200萬名
2302,總督
2303,2008年
2304,29.48萬人
2305,1998年
2306,鞏高峰
2307,尚吉巴
2308,12個
2309,寺廟
2310,科大
2311,焦爾達諾·布魯諾
2312,國際網球協會
2313,河西
2314,諷刺
2315,官僚主義者階級
2316,刺史
2317,心臟
2318,1180年
2319,三歲
2320,健康問題
2321,雷焦卡拉布里亞國家考古博物館
2322,阿克爾自治市
2323,香港人
2324,都市計劃
2325,西班牙
2326,克利奧爾人
2327,胎兒與產婦的健康狀況
2328,合肥
2329,第18
2330,金礪
2331,溫度
2332,外國人
2333,孫中山
2334,金銀珠寶
2335,南封建時代
2336,1939年
2337,證明寄郵人已支付全部或部分傳遞費用
2338,理論
2339,政敵愷撒
2340,
2341,蘇維埃社會主義共和國聯盟
2342,音樂
2343,《四十二章經》
2344,薩沃亞家族
2345,工業
2346,海因利希・弗格勒
2347,第4套
2348,景洪市
2349,國民主權
2350,爭取陽光
2351,《失落的故事集
2352,1918年
2353,1563米
2354,原始宗教
2355,第1區
2356,博物學
2357,杭州
2358,戰鬥機上
2359,1973年
2360,威廉·馮特
2361,彰化市民代表會
2362,法國大革命時期
2363,明朝
2364,2012年
2365,朱德
2366,長樂鶴上人
2367,漢武帝時期
2368,1963年
2369,東經
2370,西排立
2371,主語+賓語+謂語，而漢語的句子結構則是主語+謂語+賓語
2372,主序帶
2373,完整電磁波理論模型計算量太大，在現在的一般計算機硬體條件下並不十分實用，但小尺度的問題可以使用完整波動模型
2374,大清帝國
2375,1938年
2376,
2377,曾一度擁有為數眾多的電影院
2378,2007年
2379,法國
2380,防止了敵人在1760年10月前的大規模入侵
2381,東德仍遭受著糖、咖啡之類的基本食物的短缺。一些在西方
2382,鞏固自己及子孫的統治
2383,蒙古語
2384,甲醇
2385,元太宗
2386,15625億
2387,印度教經文
2388,1230年
2389,918年
2390,北非作戰階段
2391,依法治國
2392,1987年
2393,工程化核酸酶
2394,金軍
2395,半決賽中，他們與東道主義大利在加時賽
2396,加拿大式雙打
2397,心室底壁
2398,梁[UNK]
2399,40年
2400,2901.3平方公里
2401,新北市
2402,郭守時
2403,高等學校新生入學考試制度
2404,大陸冷氣團南下，有強烈東北季風吹襲
2405,「學習偉大領袖毛澤東
2406,19世
2407,檀君古朝鮮
2408,康熙帝
2409,朝鮮勞動黨代表會議
2410,清宣宗時代
2411,蒙漢兩元政治
2412,黑色貝雷帽
2413,三國史記
2414,四次
2415,林彪
2416,
2417,
2418,錫克教
2419,分裂
2420,社會輿論
2421,1603年
2422,一分
2423,阿卡蓋拉國家公園
2424,2015年
2425,飛機的阻力減低
2426,新石器時代
2427,孔齊
2428,古列爾莫·馬可尼
2429,1958年
2430,世界氣象組織
2431,通貨膨脹
2432,1804年
2433,布政司署
2434,35%
2435,天主教
2436,食品業
2437,1958年
2438,2010年
2439,柏樹
2440,7920公里/小時
2441,仙台市
2442,史和平
2443,隨後消值，這種方法時至今天還可見。郵票會由郵差用橡皮章或者是接受方郵局蓋章註銷
2444,哈爾濱
2445,2000年
2446,義和團事變
2447,混合苦膽的酒
2448,洪武三十一年
2449,關島組織法
2450,2008年
2451,邊防武警
2452,米蘭·內迪奇
2453,19世紀
2454,商業貿易
2455,合不勒汗
2456,高句麗
2457,察合台汗國
2458,民國15年
2459,49.3萬人
2460,巴納德
2461,量子光學
2462,農產品
2463,哈德遜河
2464,全國地圖
2465,民國3年6月24日
2466,投保人
2467,主序帶的階段
2468,坎貝爾
2469,港島區
2470,1230年
2471,阿得雷德的去世
2472,《中華人民共和國憲法》
2473,二十歲
2474,打比賽
2475,中村法道
2476,巡按使公署
2477,鐵穆爾
2478,391年
2479,英國精神醫學期刊
2480,1878年1月
2481,1260年
2482,13小時
2483,氦
2484,戰基處營區
2485,蒙古貴族
2486,巴西爾二世的統治下，東羅馬帝國的疆域達到了自查士丁尼一世
2487,黑死病
2488,第二次世界大戰
2489,卡胡盧伊
2490,硫酸
2491,氮化硫
2492,
2493,1972年
2494,對象
2495,色指數
2496,日本
2497,麻醉
2498,50
2499,虞氏
2500,煤煙消除會
2501,
2502,宏碁
2503,國民政府時期
2504,海因里希·赫茲
2505,維多利亞時期
2506,朱棣
2507,中山
2508,匹茲堡
2509,威廉·赫歇爾
2510,格子型系統
2511,《動員戡亂時期臨時條款》
2512,黑水
2513,1989年
2514,花垣鎮
2515,東部
2516,毒品
2517,7%
2518,韓國
2519,梅艷芳是女低音
2520,
2521,泰國
2522,農民階層
2523,孔恩
2524,
2525,比利時
2526,重慶理工大學
2527,支持臺灣獨立
2528,新天皇光明天皇
2529,托木斯克
2530,達爾富爾
2531,1897年
2532,《臺灣自救運動宣言
2533,規劃
2534,十億年
2535,1486年
2536,英國
2537,1970年代
2538,1500公里
2539,南極條約協商會議
2540,布里亞特人
2541,建炎二年
2542,民國時期
2543,1849年
2544,前279年
2545,中國大陸
2546,西元前1534年
2547,斯壯羅山天文台
2548,1899年
2549,釋迦牟尼
2550,1953年，臺灣經濟已逐漸恢復到戰前水準，由於日治時期的基礎、臺灣的資金人才與技術及美援等因素下，臺灣經濟逐步走向迅速成長。1960年代
2551,1640年
2552,遊客
2553,威尼斯人
2554,東涌線
2555,梅艷芳是女低音
2556,1841年2月10日
2557,1999年
2558,2005年7月21日
2559,古代
2560,國家預防腐敗局
2561,風能是與風速的三次方成所正比，所以風機高度愈高，發電量愈多
2562,大學生研究計劃
2563,嘉義大地震
2564,1994年
2565,王亞南
2566,皇后大道
2567,八零年代
2568,1234年
2569,日本
2570,瑞派克路
2571,半導體
2572,第二代戰鬥機
2573,兩個組織
2574,康熙三十二年
2575,重工業
2576,臺灣郵政總局
2577,1952年
2578,十二月屠殺
2579,魚雷以及火炮的重量，因此驅逐艦
2580,十月革命
2581,金正恩
2582,用戶
2583,1世紀
2584,1981年
2585,對外徵求改制後的新市名，並舉行網路投票
2586,極光
2587,興十一年
2588,幻境中
2589,
2590,日本右翼團體日本青年社
2591,廣東籍
2592,羅馬帝國
2593,自由派
2594,1990年代
2595,秋明州
2596,倫敦煙霧事件
2597,史都華依然故我
2598,自由
2599,韓國
2600,不穩定性
2601,北方太平洋品種的大馬哈魚常於9－10月回到黑龍江、烏蘇里江等河中產卵
2602,亨利克萊
2603,歐美國家
2604,洛東江
2605,赫爾伯特·查普曼
2606,噪音過大
2607,廿八歲
2608,濟南
2609,
2610,印度國民軍士兵大審判
2611,約瑟夫·阿洛伊修斯·拉辛格
2612,
2613,2比1
2614,參議院
2615,1861年
2616,1991年
2617,統獨問題
2618,1953年12月
2619,白[UNK]紀滅絕事件
2620,2008年1月27日
2621,曼莫漢·辛格
2622,刺激性
2623,七七事變
2624,克羅埃西亞共和農民黨
2625,1895年
2626,99年12月25日
2627,法蘭克福
2628,漢江
2629,拒絕投降
2630,載淳的嫡母慈安太后、生母慈禧太后與叔叔恭親王奕[UNK]
2631,1600分
2632,狄拉克
2633,失分
